CO_CURSO,TP_SEXO,TP_COR_RACA,TP_TURNO,IN_RESERVA_VAGAS,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,TOTAL_ALUNOS
"44258","1","1","4","1","0","null","null","null","null","null","null","23"
"44258","2","3","4","0","0","null","null","null","null","null","null","8"
"44258","1","3","4","1","1","0","1","0","0","0","0","2"
"44258","2","1","4","0","1","0","0","0","0","1","0","2"
"44258","1","2","4","1","0","null","null","null","null","null","null","4"
"44258","1","3","4","1","1","0","0","0","0","1","0","4"
"44258","1","3","4","0","1","0","0","1","0","0","0","2"
"44258","2","3","4","1","0","null","null","null","null","null","null","37"
"44258","1","3","4","0","0","null","null","null","null","null","null","55"
"44258","2","1","4","0","1","0","0","0","0","0","1","2"
"44258","2","3","4","1","1","1","0","0","0","0","0","4"
"44258","1","1","4","0","0","null","null","null","null","null","null","75"
"44258","1","3","4","1","1","1","0","0","0","0","0","17"
"44258","1","3","4","0","1","0","0","0","0","1","0","4"
"44258","2","1","4","0","0","null","null","null","null","null","null","11"
"44258","2","1","4","1","0","null","null","null","null","null","null","8"
"44258","2","2","4","0","1","1","1","0","0","0","1","2"
"44258","1","3","4","1","1","1","1","0","0","0","0","5"
"44258","1","5","4","0","0","null","null","null","null","null","null","3"
"44258","1","3","4","1","1","1","1","0","0","1","0","3"
"44258","1","0","4","0","1","0","0","0","0","1","0","4"
"44258","1","0","4","0","0","null","null","null","null","null","null","53"
"44258","1","2","4","0","0","null","null","null","null","null","null","9"
"44258","1","0","4","1","1","1","0","0","0","0","0","4"
"44258","1","1","4","0","1","0","0","0","0","1","0","7"
"44258","1","1","4","0","1","0","0","1","0","0","0","3"
"44258","1","3","4","0","1","0","0","0","0","1","1","2"
"44258","1","2","4","1","1","1","0","0","0","0","0","3"
"80589","1","3","4","0","1","1","0","0","0","0","1","2"
"80589","2","3","4","0","0","null","null","null","null","null","null","21"
"80589","1","3","4","0","0","null","null","null","null","null","null","18"
"80589","2","3","4","1","0","null","null","null","null","null","null","17"
"80589","2","2","4","0","1","1","0","0","0","0","0","5"
"80589","1","1","4","0","1","1","0","0","0","0","0","6"
"80589","2","1","4","0","0","null","null","null","null","null","null","13"
"80589","2","3","4","1","1","1","0","0","0","0","0","11"
"80589","1","2","4","0","1","1","0","0","0","0","0","3"
"80589","1","3","4","0","1","1","0","0","0","0","0","12"
"80589","2","1","4","1","1","1","0","0","0","0","0","2"
"80589","1","3","4","1","0","null","null","null","null","null","null","18"
"80589","1","3","4","1","1","1","0","0","0","0","0","15"
"80589","2","0","4","0","0","null","null","null","null","null","null","11"
"80589","2","0","4","1","0","null","null","null","null","null","null","5"
"80589","1","1","4","0","0","null","null","null","null","null","null","5"
"80589","1","1","4","0","1","1","1","0","0","0","0","2"
"80589","2","1","4","0","1","1","0","0","0","0","0","2"
"80589","1","3","4","1","1","1","0","0","0","0","1","2"
"80589","1","0","4","1","0","null","null","null","null","null","null","3"
"80589","2","1","4","1","0","null","null","null","null","null","null","2"
"80589","1","0","4","0","1","1","0","0","0","0","0","3"
"80589","2","3","4","1","1","1","0","0","0","0","1","3"
"80589","1","0","4","0","0","null","null","null","null","null","null","13"
"80589","2","3","4","0","1","1","0","0","0","0","0","7"
"80589","2","2","4","0","0","null","null","null","null","null","null","2"
"97039","1","1","4","0","0","null","null","null","null","null","null","16"
"97039","2","3","4","0","1","0","0","0","0","0","1","4"
"97039","2","1","4","0","1","0","0","1","0","0","0","2"
"97039","2","2","4","1","0","null","null","null","null","null","null","3"
"97039","2","2","4","0","1","1","1","0","0","0","0","2"
"97039","2","1","4","1","0","null","null","null","null","null","null","6"
"97039","1","2","4","0","1","0","0","1","0","0","0","2"
"97039","2","2","4","0","1","0","0","0","0","0","1","3"
"97039","1","0","4","0","1","0","0","0","0","0","1","2"
"97039","2","1","4","0","0","null","null","null","null","null","null","39"
"97039","1","0","4","0","0","null","null","null","null","null","null","5"
"97039","2","3","4","1","0","null","null","null","null","null","null","23"
"97039","1","1","4","1","0","null","null","null","null","null","null","3"
"97039","1","2","4","0","0","null","null","null","null","null","null","6"
"97039","2","0","4","0","0","null","null","null","null","null","null","16"
"97039","2","1","4","0","1","1","0","0","0","0","0","2"
"97039","2","2","4","0","1","1","0","0","0","0","0","2"
"97039","1","3","4","1","0","null","null","null","null","null","null","8"
"97039","2","0","4","1","0","null","null","null","null","null","null","3"
"97039","2","3","4","0","0","null","null","null","null","null","null","45"
"97039","2","2","4","0","0","null","null","null","null","null","null","20"
"97039","1","3","4","0","0","null","null","null","null","null","null","9"
"97039","2","4","4","0","0","null","null","null","null","null","null","3"
"97039","2","3","4","0","1","1","1","0","0","0","0","2"
"97767","2","3","4","0","0","null","null","null","null","null","null","9"
"97767","2","3","4","0","1","1","0","0","0","0","0","2"
"97767","1","3","4","0","1","0","0","0","0","1","0","3"
"97767","1","0","4","0","1","0","0","0","0","1","0","2"
"97767","1","1","4","1","0","null","null","null","null","null","null","6"
"97767","2","3","4","1","1","0","0","0","0","1","0","3"
"97767","1","2","4","1","0","null","null","null","null","null","null","2"
"97767","2","1","4","0","0","null","null","null","null","null","null","7"
"97767","1","3","4","0","1","1","0","0","0","0","0","2"
"97767","2","0","4","1","0","null","null","null","null","null","null","2"
"97767","2","3","4","1","0","null","null","null","null","null","null","8"
"97767","1","3","4","0","0","null","null","null","null","null","null","15"
"97767","2","2","4","0","0","null","null","null","null","null","null","2"
"97767","1","0","4","1","0","null","null","null","null","null","null","2"
"97767","1","3","4","1","0","null","null","null","null","null","null","18"
"97767","2","1","4","1","0","null","null","null","null","null","null","4"
"97767","1","0","4","0","0","null","null","null","null","null","null","8"
"97767","1","1","4","0","0","null","null","null","null","null","null","9"
"97767","2","0","4","0","0","null","null","null","null","null","null","6"
"98976","2","2","3","1","0","null","null","null","null","null","null","5"
"98976","2","0","3","1","0","null","null","null","null","null","null","8"
"98976","2","2","3","0","0","null","null","null","null","null","null","4"
"98976","2","3","3","1","1","0","1","0","0","0","0","2"
"98976","2","1","3","1","0","null","null","null","null","null","null","14"
"98976","1","3","3","1","1","0","1","0","0","0","0","2"
"98976","1","3","3","1","0","null","null","null","null","null","null","60"
"98976","1","3","3","1","1","1","0","0","0","0","0","10"
"98976","2","3","3","1","1","1","0","1","0","0","0","3"
"98976","1","0","3","0","1","1","1","0","0","0","0","2"
"98976","1","3","3","0","1","1","0","0","0","1","0","6"
"98976","2","3","3","1","1","1","1","0","0","0","0","10"
"98976","2","3","3","0","1","1","0","0","0","1","0","2"
"98976","2","3","3","1","1","1","1","1","0","0","0","2"
"98976","2","3","3","1","1","1","0","0","0","0","0","4"
"98976","1","1","3","0","0","null","null","null","null","null","null","35"
"98976","1","3","3","1","1","1","1","0","0","0","0","7"
"98976","1","1","3","0","1","0","0","0","0","0","1","3"
"98976","1","3","3","0","1","0","0","0","0","1","0","2"
"98976","2","0","3","0","0","null","null","null","null","null","null","32"
"98976","1","2","3","0","0","null","null","null","null","null","null","11"
"98976","2","5","3","0","1","1","1","0","0","0","0","2"
"98976","2","2","3","1","1","1","1","0","0","0","0","2"
"98976","2","1","3","1","1","1","1","1","0","0","0","3"
"98976","1","3","3","0","0","null","null","null","null","null","null","45"
"98976","1","3","3","1","1","0","0","0","0","0","1","3"
"98976","1","0","3","0","0","null","null","null","null","null","null","26"
"98976","1","0","3","1","0","null","null","null","null","null","null","4"
"98976","1","3","3","0","1","1","0","0","0","0","0","2"
"98976","2","4","3","0","0","null","null","null","null","null","null","2"
"98976","2","3","3","0","0","null","null","null","null","null","null","47"
"98976","1","5","3","1","0","null","null","null","null","null","null","4"
"98976","1","2","3","1","0","null","null","null","null","null","null","2"
"98976","2","0","3","0","1","1","0","0","0","1","0","2"
"98976","2","3","3","0","1","1","1","1","0","0","0","4"
"98976","2","3","3","1","1","0","0","0","0","1","0","2"
"98976","2","1","3","0","0","null","null","null","null","null","null","45"
"98976","1","1","3","1","0","null","null","null","null","null","null","6"
"98976","2","3","3","1","0","null","null","null","null","null","null","55"
"98976","2","1","3","0","1","1","0","0","0","0","0","2"
"98976","2","5","3","0","0","null","null","null","null","null","null","3"
"98980","1","0","4","0","0","null","null","null","null","null","null","23"
"98980","1","5","4","1","0","null","null","null","null","null","null","6"
"98980","2","3","4","1","0","null","null","null","null","null","null","23"
"98980","2","3","4","0","1","0","1","0","0","0","0","3"
"98980","2","1","4","0","1","0","1","0","0","0","0","2"
"98980","1","1","4","1","1","0","0","0","0","1","0","2"
"98980","2","3","4","1","1","0","1","1","0","0","0","2"
"98980","2","5","4","0","0","null","null","null","null","null","null","6"
"98980","1","5","4","0","1","0","1","0","0","0","0","7"
"98980","1","1","4","0","1","0","1","0","0","0","0","5"
"98980","2","3","4","1","1","0","1","0","0","0","0","12"
"98980","1","2","4","0","1","0","1","0","0","0","0","2"
"98980","1","5","4","0","0","null","null","null","null","null","null","11"
"98980","2","3","4","0","0","null","null","null","null","null","null","11"
"98980","1","0","4","1","1","0","1","0","0","0","0","3"
"98980","2","1","4","0","0","null","null","null","null","null","null","11"
"98980","2","2","4","1","1","0","1","0","0","0","0","3"
"98980","2","5","4","0","1","0","1","0","0","0","0","4"
"98980","1","1","4","1","0","null","null","null","null","null","null","3"
"98980","1","5","4","1","1","0","1","0","0","0","0","10"
"98980","2","0","4","0","0","null","null","null","null","null","null","13"
"98980","1","1","4","0","0","null","null","null","null","null","null","15"
"98980","1","3","4","1","1","0","0","0","0","1","0","4"
"98980","1","3","4","1","1","0","1","0","0","0","0","33"
"98980","2","1","4","0","1","0","0","0","0","1","0","2"
"98980","2","5","4","1","0","null","null","null","null","null","null","4"
"98980","1","3","4","0","0","null","null","null","null","null","null","14"
"98980","1","3","4","1","0","null","null","null","null","null","null","36"
"98980","1","0","4","1","0","null","null","null","null","null","null","6"
"98980","1","2","4","0","0","null","null","null","null","null","null","4"
"98980","1","3","4","0","1","0","1","0","0","0","0","7"
"98980","2","5","4","1","1","0","1","0","0","0","0","8"
"98980","1","2","4","1","0","null","null","null","null","null","null","2"
"98980","1","2","4","1","1","0","1","0","0","0","0","6"
"98982","1","5","3","1","0","null","null","null","null","null","null","12"
"98982","2","1","3","0","0","null","null","null","null","null","null","3"
"98982","1","1","3","0","1","0","0","0","0","1","0","3"
"98982","1","3","3","1","1","1","0","0","0","1","0","6"
"98982","1","0","3","0","1","1","1","0","0","0","0","2"
"98982","1","3","3","1","1","0","1","0","0","0","0","3"
"98982","2","3","3","1","1","1","0","0","0","1","0","2"
"98982","1","5","3","1","1","1","1","1","0","0","0","4"
"98982","2","3","3","1","1","1","1","0","0","0","0","4"
"98982","1","5","3","0","1","1","1","1","0","0","0","2"
"98982","1","2","3","1","1","1","1","1","0","0","0","2"
"98982","1","1","3","1","0","null","null","null","null","null","null","11"
"98982","1","3","3","0","1","1","0","0","0","0","0","2"
"98982","1","1","3","0","1","1","0","1","0","0","0","2"
"98982","1","0","3","0","1","1","0","0","0","1","0","2"
"98982","1","0","3","1","0","null","null","null","null","null","null","16"
"98982","1","3","3","1","1","1","1","0","0","0","0","10"
"98982","1","3","3","0","1","1","1","0","0","0","0","4"
"98982","1","3","3","0","1","0","1","0","0","0","0","2"
"98982","1","0","3","0","0","null","null","null","null","null","null","34"
"98982","1","3","3","0","0","null","null","null","null","null","null","39"
"98982","2","0","3","1","0","null","null","null","null","null","null","3"
"98982","1","2","3","1","0","null","null","null","null","null","null","2"
"98982","2","3","3","1","1","1","1","1","0","0","1","2"
"98982","2","3","3","1","0","null","null","null","null","null","null","22"
"98982","1","3","3","1","1","1","0","0","0","0","0","7"
"98982","1","3","3","1","1","1","0","1","0","0","0","3"
"98982","2","0","3","0","0","null","null","null","null","null","null","17"
"98982","1","1","3","0","0","null","null","null","null","null","null","28"
"98982","2","2","3","0","0","null","null","null","null","null","null","2"
"98982","1","3","3","1","1","0","0","0","0","1","0","3"
"98982","1","3","3","0","1","1","0","0","0","1","0","2"
"98982","2","1","3","0","1","1","1","1","0","0","0","2"
"98982","1","3","3","0","1","1","1","1","0","0","0","3"
"98982","1","3","3","1","0","null","null","null","null","null","null","65"
